id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName,Wordcount
us-news/2023/dec/28/lauren-boebert-changes-district-2024-election-colorado,article,us-news,US news,2023-12-28 20:25:46+00:00,Lauren Boebert announces change of congressional district for 2024 elections,https://www.theguardian.com/us-news/2023/dec/28/lauren-boebert-changes-district-2024-election-colorado,https://content.guardianapis.com/us-news/2023/dec/28/lauren-boebert-changes-district-2024-election-colorado,False,pillar/news,News,634
society/2023/dec/28/john-barratt-obituary,article,society,Society,2023-12-28 16:43:32+00:00,John Barratt obituary,https://www.theguardian.com/society/2023/dec/28/john-barratt-obituary,https://content.guardianapis.com/society/2023/dec/28/john-barratt-obituary,False,pillar/news,News,459
commentisfree/2023/dec/28/rishi-sunak-election-polls-tories-prime-minister,article,commentisfree,Opinion,2023-12-28 16:25:49+00:00,Here’s Sunak’s problem in deciding the election date: things are very bad now – and they could get much worse | Henry Hill,https://www.theguardian.com/commentisfree/2023/dec/28/rishi-sunak-election-polls-tories-prime-minister,https://content.guardianapis.com/commentisfree/2023/dec/28/rishi-sunak-election-polls-tories-prime-minister,False,pillar/opinion,Opinion,823
politics/2023/dec/28/heavy-election-defeat-could-lead-to-tory-lurch-to-right-analysis-shows,article,politics,Politics,2023-12-28 13:26:20+00:00,"Heavy election defeat could lead to Tory lurch to right, analysis shows",https://www.theguardian.com/politics/2023/dec/28/heavy-election-defeat-could-lead-to-tory-lurch-to-right-analysis-shows,https://content.guardianapis.com/politics/2023/dec/28/heavy-election-defeat-could-lead-to-tory-lurch-to-right-analysis-shows,False,pillar/news,News,760
lifeandstyle/2023/dec/28/dining-across-the-divide-victoria-ranjit,article,lifeandstyle,Life and style,2023-12-28 12:30:34+00:00,Dining across the divide: ‘She pointed out that VAT on school fees is not going to affect Jacob Rees-Mogg or Boris Johnson’,https://www.theguardian.com/lifeandstyle/2023/dec/28/dining-across-the-divide-victoria-ranjit,https://content.guardianapis.com/lifeandstyle/2023/dec/28/dining-across-the-divide-victoria-ranjit,False,pillar/lifestyle,Lifestyle,747
politics/2023/dec/28/may-election-is-worst-kept-secret-in-westminster-says-senior-labour-mp,article,politics,Politics,2023-12-28 12:25:14+00:00,"May election is ‘worst kept secret in Westminster’, says senior Labour MP",https://www.theguardian.com/politics/2023/dec/28/may-election-is-worst-kept-secret-in-westminster-says-senior-labour-mp,https://content.guardianapis.com/politics/2023/dec/28/may-election-is-worst-kept-secret-in-westminster-says-senior-labour-mp,False,pillar/news,News,552
us-news/2023/dec/28/us-congress-george-santos-kevin-mccarthy-2023,article,us-news,US news,2023-12-28 12:00:34+00:00,"Liars, expulsions and near-fistfights: Congress plumbs the depths in 2023",https://www.theguardian.com/us-news/2023/dec/28/us-congress-george-santos-kevin-mccarthy-2023,https://content.guardianapis.com/us-news/2023/dec/28/us-congress-george-santos-kevin-mccarthy-2023,False,pillar/news,News,1533
world/2023/dec/28/first-edition-ukraine-russia-war-2024,article,world,World news,2023-12-28 06:45:27+00:00,"Thursday briefing: Ukrainians believe they can win, but a breakthrough in 2024 looks remote ",https://www.theguardian.com/world/2023/dec/28/first-edition-ukraine-russia-war-2024,https://content.guardianapis.com/world/2023/dec/28/first-edition-ukraine-russia-war-2024,False,pillar/news,News,1609
commentisfree/2023/dec/28/labour-first-government-keir-starmer-ramsay-macdonald,article,commentisfree,Opinion,2023-12-28 06:00:27+00:00,How should Keir Starmer take on 2024? By looking back a century to Labour's first government | Martin Kettle,https://www.theguardian.com/commentisfree/2023/dec/28/labour-first-government-keir-starmer-ramsay-macdonald,https://content.guardianapis.com/commentisfree/2023/dec/28/labour-first-government-keir-starmer-ramsay-macdonald,False,pillar/opinion,Opinion,1154
environment/2023/dec/28/retailers-to-pay-for-consumers-e-waste-recycling-from-2026-under-uk-plans,article,environment,Environment,2023-12-28 00:01:19+00:00,Retailers to pay for consumers’ e-waste recycling from 2026 under UK plans,https://www.theguardian.com/environment/2023/dec/28/retailers-to-pay-for-consumers-e-waste-recycling-from-2026-under-uk-plans,https://content.guardianapis.com/environment/2023/dec/28/retailers-to-pay-for-consumers-e-waste-recycling-from-2026-under-uk-plans,False,pillar/news,News,638
politics/2023/dec/27/jeremy-hunt-announces-6-march-as-date-for-spring-budget,article,politics,Politics,2023-12-27 19:18:55+00:00,Jeremy Hunt fuels election speculation as 6 March spring budget announced,https://www.theguardian.com/politics/2023/dec/27/jeremy-hunt-announces-6-march-as-date-for-spring-budget,https://content.guardianapis.com/politics/2023/dec/27/jeremy-hunt-announces-6-march-as-date-for-spring-budget,False,pillar/news,News,753
world/2023/dec/27/jacques-delors-former-european-commission-president-dies-aged-98,article,world,World news,2023-12-27 19:07:27+00:00,"Jacques Delors, former European Commission president, dies aged 98",https://www.theguardian.com/world/2023/dec/27/jacques-delors-former-european-commission-president-dies-aged-98,https://content.guardianapis.com/world/2023/dec/27/jacques-delors-former-european-commission-president-dies-aged-98,False,pillar/news,News,829
business/2023/dec/27/how-a-spring-uk-budget-could-fire-the-starting-gun-for-an-early-election,article,business,Business,2023-12-27 17:53:16+00:00,How a spring UK budget could fire the starting gun for an early election,https://www.theguardian.com/business/2023/dec/27/how-a-spring-uk-budget-could-fire-the-starting-gun-for-an-early-election,https://content.guardianapis.com/business/2023/dec/27/how-a-spring-uk-budget-could-fire-the-starting-gun-for-an-early-election,False,pillar/news,News,674
business/live/2023/dec/27/stock-markets-santa-rally-soft-landing-hopes-ftse-100-wall-street-business-live,liveblog,business,Business,2023-12-27 16:17:09+00:00,New York Times accuses ChatGPT maker OpenAI and Microsoft of copyright infringement – as it happened,https://www.theguardian.com/business/live/2023/dec/27/stock-markets-santa-rally-soft-landing-hopes-ftse-100-wall-street-business-live,https://content.guardianapis.com/business/live/2023/dec/27/stock-markets-santa-rally-soft-landing-hopes-ftse-100-wall-street-business-live,False,pillar/news,News,3405
us-news/2023/dec/27/politics-2024-trump-biden-election-democracy-authoritarian,article,us-news,US news,2023-12-27 16:00:09+00:00,"‘Sitting on a powder keg’: US braces for a year, and an election, like no other",https://www.theguardian.com/us-news/2023/dec/27/politics-2024-trump-biden-election-democracy-authoritarian,https://content.guardianapis.com/us-news/2023/dec/27/politics-2024-trump-biden-election-democracy-authoritarian,False,pillar/news,News,2068
uk-news/2023/dec/27/british-born-man-who-has-never-left-uk-faces-deportation,article,uk-news,UK news,2023-12-27 13:00:06+00:00,British-born man who has never left UK faces deportation,https://www.theguardian.com/uk-news/2023/dec/27/british-born-man-who-has-never-left-uk-faces-deportation,https://content.guardianapis.com/uk-news/2023/dec/27/british-born-man-who-has-never-left-uk-faces-deportation,False,pillar/news,News,635
books/2023/dec/27/shame-the-politics-and-power-of-an-emotion-by-david-keen-review-trumpisms-lifeblood,article,books,Books,2023-12-27 11:00:03+00:00,Shame: The Politics and Power of an Emotion by David Keen review – Trumpism’s lifeblood,https://www.theguardian.com/books/2023/dec/27/shame-the-politics-and-power-of-an-emotion-by-david-keen-review-trumpisms-lifeblood,https://content.guardianapis.com/books/2023/dec/27/shame-the-politics-and-power-of-an-emotion-by-david-keen-review-trumpisms-lifeblood,False,pillar/arts,Arts,737
business/2023/dec/27/pint-of-wine-anyone-uk-looks-to-bring-back-silly-measure,article,business,Business,2023-12-27 06:00:02+00:00,"Pint of wine, anyone? UK looks to bring back ‘silly measure’",https://www.theguardian.com/business/2023/dec/27/pint-of-wine-anyone-uk-looks-to-bring-back-silly-measure,https://content.guardianapis.com/business/2023/dec/27/pint-of-wine-anyone-uk-looks-to-bring-back-silly-measure,False,pillar/news,News,918
world/2023/dec/27/spain-environment-minister-hails-andalucia-wetlands-deal-green-transition,article,world,World news,2023-12-27 04:00:55+00:00,Spanish minister hails deal to save Andalucía wetlands as a model for green transition,https://www.theguardian.com/world/2023/dec/27/spain-environment-minister-hails-andalucia-wetlands-deal-green-transition,https://content.guardianapis.com/world/2023/dec/27/spain-environment-minister-hails-andalucia-wetlands-deal-green-transition,False,pillar/news,News,928
us-news/2023/dec/26/biden-change-marijuana-restriction-federal-illegal,article,us-news,US news,2023-12-26 18:00:43+00:00,"Biden poised to loosen restrictions on marijuana, but some say it’s not enough",https://www.theguardian.com/us-news/2023/dec/26/biden-change-marijuana-restriction-federal-illegal,https://content.guardianapis.com/us-news/2023/dec/26/biden-change-marijuana-restriction-federal-illegal,False,pillar/news,News,980
uk-news/2023/dec/26/labour-warned-against-dancing-to-tory-tune-by-offshoring-asylum-claims,article,uk-news,UK news,2023-12-26 17:18:22+00:00,Labour warned against ‘dancing to Tory tune’ by offshoring asylum claims,https://www.theguardian.com/uk-news/2023/dec/26/labour-warned-against-dancing-to-tory-tune-by-offshoring-asylum-claims,https://content.guardianapis.com/uk-news/2023/dec/26/labour-warned-against-dancing-to-tory-tune-by-offshoring-asylum-claims,False,pillar/news,News,790
world/live/2023/dec/26/russia-ukraine-war-crimea-russian-black-sea-navay-ship-feodosia,liveblog,world,World news,2023-12-26 15:55:10+00:00,Russia-Ukraine war: Moscow confirms large warship hit in Crimean port – as it happened,https://www.theguardian.com/world/live/2023/dec/26/russia-ukraine-war-crimea-russian-black-sea-navay-ship-feodosia,https://content.guardianapis.com/world/live/2023/dec/26/russia-ukraine-war-crimea-russian-black-sea-navay-ship-feodosia,False,pillar/news,News,3963
politics/2023/dec/26/italian-woman-facing-removal-from-uk-despite-permanent-residency-card-brexit,article,politics,Politics,2023-12-26 12:16:06+00:00,Italian woman facing removal from UK despite ‘permanent residency’ card,https://www.theguardian.com/politics/2023/dec/26/italian-woman-facing-removal-from-uk-despite-permanent-residency-card-brexit,https://content.guardianapis.com/politics/2023/dec/26/italian-woman-facing-removal-from-uk-despite-permanent-residency-card-brexit,False,pillar/news,News,734
politics/2023/dec/26/keir-starmer-tells-labour-frontbench-to-ready-policies-for-spring-election,article,politics,Politics,2023-12-26 11:00:36+00:00,Keir Starmer tells Labour frontbench to ready policies for spring election,https://www.theguardian.com/politics/2023/dec/26/keir-starmer-tells-labour-frontbench-to-ready-policies-for-spring-election,https://content.guardianapis.com/politics/2023/dec/26/keir-starmer-tells-labour-frontbench-to-ready-policies-for-spring-election,False,pillar/news,News,651
world/live/2023/dec/25/israel-gaza-war-live-dozens-killed-as-israeli-strikes-on-gaza-continue-on-christmas-day,liveblog,world,World news,2023-12-25 23:55:21+00:00,Netanyahu says war ‘isn’t close to finished’ – as it happened,https://www.theguardian.com/world/live/2023/dec/25/israel-gaza-war-live-dozens-killed-as-israeli-strikes-on-gaza-continue-on-christmas-day,https://content.guardianapis.com/world/live/2023/dec/25/israel-gaza-war-live-dozens-killed-as-israeli-strikes-on-gaza-continue-on-christmas-day,False,pillar/news,News,4973
world/2023/dec/25/alexei-navalny-discovered-in-remote-arctic-penal-colony,article,world,World news,2023-12-25 19:41:43+00:00,Alexei Navalny discovered in remote Arctic penal colony,https://www.theguardian.com/world/2023/dec/25/alexei-navalny-discovered-in-remote-arctic-penal-colony,https://content.guardianapis.com/world/2023/dec/25/alexei-navalny-discovered-in-remote-arctic-penal-colony,False,pillar/news,News,586
uk-news/2023/dec/25/hidden-victims-of-the-uks-cruel-visa-rule-plans,article,uk-news,UK news,2023-12-25 17:59:29+00:00,Hidden victims of the UK’s cruel visa rule plans | Letters,https://www.theguardian.com/uk-news/2023/dec/25/hidden-victims-of-the-uks-cruel-visa-rule-plans,https://content.guardianapis.com/uk-news/2023/dec/25/hidden-victims-of-the-uks-cruel-visa-rule-plans,False,pillar/news,News,397
education/2023/dec/25/andy-kuczmierczyk-obituary,article,education,Education,2023-12-25 17:39:11+00:00,Andy Kuczmierczyk obituary,https://www.theguardian.com/education/2023/dec/25/andy-kuczmierczyk-obituary,https://content.guardianapis.com/education/2023/dec/25/andy-kuczmierczyk-obituary,False,pillar/news,News,467
us-news/2023/dec/25/democrats-house-centrists-progressives-republicans,article,us-news,US news,2023-12-25 16:00:26+00:00,A split among Democrats may threaten ‘the Squad’ - and help Trump - in 2024,https://www.theguardian.com/us-news/2023/dec/25/democrats-house-centrists-progressives-republicans,https://content.guardianapis.com/us-news/2023/dec/25/democrats-house-centrists-progressives-republicans,False,pillar/news,News,1407
world/live/2023/dec/25/russia-ukraine-war-live-moscow-russia-zelenskiy-christmas-day-on-25-december,liveblog,world,World news,2023-12-25 15:50:41+00:00,"Russia-Ukraine war: Moscow ‘will be defeated’, Zelenskiy says as Ukraine marks Christmas Day on 25 December for first time – as it happened",https://www.theguardian.com/world/live/2023/dec/25/russia-ukraine-war-live-moscow-russia-zelenskiy-christmas-day-on-25-december,https://content.guardianapis.com/world/live/2023/dec/25/russia-ukraine-war-live-moscow-russia-zelenskiy-christmas-day-on-25-december,False,pillar/news,News,2293
us-news/2023/dec/25/pennsylvania-trump-supporters-undecided-presidential-election-2024,article,us-news,US news,2023-12-25 13:00:23+00:00,‘Four years of getting even’: voters in former Trump stronghold mixed on possible second term,https://www.theguardian.com/us-news/2023/dec/25/pennsylvania-trump-supporters-undecided-presidential-election-2024,https://content.guardianapis.com/us-news/2023/dec/25/pennsylvania-trump-supporters-undecided-presidential-election-2024,False,pillar/news,News,1024
world/2023/dec/25/first-edition-annoying-things-about-2023,article,world,World news,2023-12-25 06:45:15+00:00,"Monday briefing: Farage discourse, AI toothbrushes and 12 more turkeys to leave in 2023",https://www.theguardian.com/world/2023/dec/25/first-edition-annoying-things-about-2023,https://content.guardianapis.com/world/2023/dec/25/first-edition-annoying-things-about-2023,False,pillar/news,News,1626
